ccode1,ccode2,year,distance
365,481,1994,4142
365,482,1994,3707
365,483,1994,3252
365,484,1994,4341
365,490,1994,4345
365,500,1994,3844
365,501,1994,3945
365,510,1994,4327
365,516,1994,4116
365,517,1994,4013
365,520,1994,3738
365,522,1994,3068
365,530,1994,3231
365,531,1994,2796
365,540,1994,4682
365,541,1994,5659
365,551,1994,4952
365,552,1994,5104
365,553,1994,4828
365,560,1994,6304
365,565,1994,5548
365,570,1994,5914
365,571,1994,5603
365,572,1994,5689
365,580,1994,5196
365,581,1994,4676
365,590,1994,5379
365,591,1994,4297
365,600,1994,2579
365,615,1994,2075
365,616,1994,1831
365,620,1994,1969
365,625,1994,2791
365,630,1994,1534
365,640,1994,1115
365,645,1994,1584
365,651,1994,1805
365,652,1994,1540
365,660,1994,1517
365,663,1994,1648
365,666,1994,1662
365,670,1994,2201
365,679,1994,2816
365,690,1994,1895
365,692,1994,2143
365,694,1994,2221
365,696,1994,2324
365,698,1994,2465
365,700,1994,2095
365,701,1994,1562
365,702,1994,1859
365,703,1994,1859
365,704,1994,1735
365,705,1994,1928
365,710,1994,3601
365,712,1994,2883
365,713,1994,4630
365,731,1994,3990
365,732,1994,4109
365,740,1994,4654
365,750,1994,2701
365,760,1994,3213
365,770,1994,2276
365,771,1994,3452
365,775,1994,4058
365,780,1994,4088
365,781,1994,4081
365,790,1994,3041
365,800,1994,4395
365,811,1994,4687
365,812,1994,4234
365,816,1994,4189
365,820,1994,5053
365,830,1994,5243
365,835,1994,5453
365,840,1994,5137
365,850,1994,5788
365,900,1994,9010
365,910,1994,7523
365,920,1994,10293
365,935,1994,8781
365,940,1994,7996
365,950,1994,9143
365,983,1994,7366
365,986,1994,6069
365,987,1994,6959
365,990,1994,9155
366,2,1994,4329
366,200,1994,1109
366,220,1994,1155
366,255,1994,648
366,365,1994,540
366,367,1994,173
366,710,1994,3957
366,740,1994,4902
367,2,1994,4398
367,200,1994,1042
367,220,1994,1059
367,255,1994,525
367,365,1994,524
367,366,1994,173
367,368,1994,164
367,370,1994,251
367,710,1994,4051
367,740,1994,5029
368,2,1994,4522
368,200,1994,1073
368,220,1994,1057
368,255,1994,511
368,290,1994,245
368,365,1994,490
368,367,1994,164
368,370,1994,106
368,710,1994,4078
368,740,1994,5093
369,2,1994,4871
369,200,1994,1327
369,220,1994,1259
369,255,1994,750
369,290,1994,430
369,310,1994,557
369,317,1994,624
369,359,1994,249
369,360,1994,463
369,365,1994,471
369,370,1994,270
369,710,1994,4011
369,740,1994,5103
370,2,1994,4628
370,200,1994,1164
370,220,1994,1136
370,255,1994,594
370,290,1994,296
370,365,1994,420
370,367,1994,251
370,368,1994,106
370,369,1994,270
370,710,1994,4020
370,740,1994,5056
371,2,1994,5849
371,200,1994,2247
371,220,1994,2134
371,255,1994,1694
371,365,1994,1121
371,372,1994,107
371,373,1994,284
371,630,1994,490
371,640,1994,616
371,710,1994,3693
371,740,1994,4935
372,2,1994,5780
372,200,1994,2199
372,220,1994,2095
372,255,1994,1638
372,365,1994,1023
372,371,1994,107
372,373,1994,282
372,640,1994,635
372,710,1994,3636
372,740,1994,4868
373,2,1994,6023
373,200,1994,2471
373,220,1994,2372
373,255,1994,1905
373,365,1994,1201
373,371,1994,284
373,372,1994,282
373,630,1994,336
373,640,1994,899
373,710,1994,3427
373,740,1994,4683
375,2,1994,4308
375,200,1994,1133
375,220,1994,1187
375,255,1994,689
375,365,1994,556
375,380,1994,247
375,385,1994,489
375,710,1994,3930
375,740,1994,4864
380,2,1994,4125
380,200,1994,891
380,220,1994,960
380,255,1994,505
380,365,1994,764
380,375,1994,247
380,385,1994,258
380,710,1994,4170
380,740,1994,5083
385,2,1994,3875
385,200,1994,718
385,220,1994,834
385,255,1994,522
385,365,1994,1022
385,375,1994,489
385,380,1994,258
385,710,1994,4367
385,740,1994,5229
390,2,1994,4049
390,200,1994,594
390,220,1994,639
390,255,1994,220
390,365,1994,970
390,710,1994,4477
390,740,1994,5407
395,2,1994,2806
395,200,1994,1176
395,220,1994,1388
395,255,1994,1485
395,365,1994,2058
395,710,1994,4901
395,740,1994,5472
402,2,1994,3630
402,200,1994,2843
402,220,1994,2767
402,255,1994,3291
402,365,1994,4262
402,710,1994,7862
402,740,1994,8782
403,2,1994,5874
403,200,1994,3561
403,220,1994,3367
403,255,1994,3629
403,365,1994,4205
403,710,1994,7243
403,740,1994,8536
404,2,1994,4181
404,200,1994,2876
404,220,1994,2759
404,255,1994,3240
404,365,1994,4151
404,433,1994,231
404,438,1994,205
404,710,1994,7726
404,740,1994,8787
411,2,1994,5836
411,200,1994,3343
411,220,1994,3145
411,255,1994,3384
411,365,1994,3937
411,471,1994,189
411,481,1994,236
411,710,1994,6980
411,740,1994,8269
420,2,1994,4060
420,200,1994,2787
420,220,1994,2677
420,255,1994,3167
420,365,1994,4092
420,433,1994,102
420,710,1994,7679
420,740,1994,8715
432,2,1994,4553
432,200,1994,2723
432,220,1994,2574
432,255,1994,3001
432,365,1994,3845
432,433,1994,649
432,435,1994,650
432,436,1994,684
432,437,1994,444
432,438,1994,444
432,439,1994,438
432,615,1994,1803
432,710,1994,7357
432,740,1994,8497
433,2,1994,3963
433,200,1994,2723
433,220,1994,2618
433,255,1994,3116
433,365,1994,4052
433,404,1994,231
433,420,1994,102
433,432,1994,649
433,435,1994,257
433,438,1994,436
433,710,1994,7646
433,740,1994,8660
434,2,1994,5386
434,200,1994,3117
434,220,1994,2931
434,255,1994,3242
434,365,1994,3910
434,436,1994,488
434,439,1994,495
434,461,1994,99
434,475,1994,363
434,710,1994,7163
434,740,1994,8418
435,2,1994,3903
435,200,1994,2467
435,220,1994,2361
435,255,1994,2859
435,365,1994,3799
435,432,1994,650
435,433,1994,257
435,600,1994,1237
435,615,1994,1733
435,710,1994,7396
435,740,1994,8403
436,2,1994,5061
436,200,1994,2630
436,220,1994,2445
436,255,1994,2768
436,365,1994,3479
436,432,1994,684
436,434,1994,488
436,439,1994,257
436,475,1994,455
436,483,1994,877
436,615,1994,1609
436,620,1994,1510
436,710,1994,6847
436,740,1994,8061
437,2,1994,4947
437,200,1994,3104
437,220,1994,2942
437,255,1994,3333
437,365,1994,4115
437,432,1994,444
437,438,1994,607
437,439,1994,462
437,450,1994,381
437,452,1994,359
437,710,1994,7530
437,740,1994,8733
438,2,1994,4381
438,200,1994,3004
438,220,1994,2876
438,255,1994,3339
438,365,1994,4225
438,404,1994,205
438,432,1994,444
438,433,1994,436
438,437,1994,607
438,450,1994,298
438,451,1994,79
438,710,1994,7773
438,740,1994,8876
439,2,1994,4913
439,200,1994,2708
439,220,1994,2534
439,255,1994,2897
439,365,1994,3657
439,432,1994,438
439,434,1994,495
439,436,1994,257
439,437,1994,462
439,452,1994,480
439,461,1994,470
439,710,1994,7075
439,740,1994,8272
450,2,1994,4676
450,200,1994,3184
450,220,1994,3042
450,255,1994,3477
450,365,1994,4320
450,437,1994,381
450,438,1994,298
450,451,1994,224
450,710,1994,7812
450,740,1994,8970
451,2,1994,4452
451,200,1994,3067
451,220,1994,2936
451,255,1994,3394
451,365,1994,4270
451,438,1994,79
451,450,1994,224
451,710,1994,7807
451,740,1994,8923
452,2,1994,5274
452,200,1994,3178
452,220,1994,3000
452,255,1994,3339
452,365,1994,4046
452,437,1994,359
452,439,1994,480
452,461,1994,107
452,710,1994,7348
452,740,1994,8592
461,2,1994,5326
461,200,1994,3138
461,220,1994,2956
461,255,1994,3282
461,365,1994,3970
461,434,1994,99
461,439,1994,470
461,452,1994,107
461,710,1994,7249
461,740,1994,8498
471,2,1994,5978
471,200,1994,3362
471,220,1994,3159
471,255,1994,3366
471,365,1994,3869
471,411,1994,189
471,475,1994,474
471,481,1994,280
471,482,1994,489
471,483,1994,620
471,484,1994,620
471,710,1994,6833
471,740,1994,8128
475,2,1994,5515
475,200,1994,2956
475,220,1994,2759
475,255,1994,3017
475,365,1994,3620
475,434,1994,363
475,436,1994,455
475,471,1994,474
475,710,1994,6808
475,740,1994,8072
481,2,1994,6018
481,200,1994,3579
481,220,1994,3380
481,255,1994,3613
481,365,1994,4142
481,411,1994,236
481,471,1994,280
481,484,1994,516
481,710,1994,7099
481,740,1994,8398
482,2,1994,6335
482,200,1994,3433
482,220,1994,3223
482,255,1994,3343
482,365,1994,3707
482,471,1994,489
482,483,1994,588
482,484,1994,639
482,490,1994,643
482,625,1994,1225
482,710,1994,6442
482,740,1994,7746
483,2,1994,5810
483,200,1994,2854
483,220,1994,2644
483,255,1994,2796
483,365,1994,3252
483,436,1994,877
483,471,1994,620
483,482,1994,588
483,620,1994,1441
483,625,1994,1198
483,710,1994,6274
483,740,1994,7556
484,2,1994,6533
484,200,1994,3963
484,220,1994,3757
484,255,1994,3929
484,365,1994,4341
484,471,1994,620
484,481,1994,516
484,482,1994,639
484,490,1994,5
484,540,1994,346
484,710,1994,7002
484,740,1994,8307
490,2,1994,6538
490,200,1994,3968
490,220,1994,3762
490,255,1994,3933
490,365,1994,4345
490,482,1994,643
490,484,1994,5
490,500,1994,1236
490,516,1994,972
490,517,1994,1032
490,540,1994,343
490,551,1994,1168
490,625,1994,1813
490,710,1994,7003
490,740,1994,8309
500,2,1994,7256
500,200,1994,4019
500,220,1994,3810
500,255,1994,3777
500,365,1994,3844
500,490,1994,1236
500,501,1994,313
500,510,1994,675
500,517,1994,234
500,625,1994,1056
500,710,1994,5882
500,740,1994,7171
501,2,1994,7550
501,200,1994,4241
501,220,1994,4033
501,255,1994,3962
501,365,1994,3945
501,500,1994,313
501,510,1994,418
501,520,1994,635
501,530,1994,719
501,625,1994,1203
501,710,1994,5730
501,740,1994,7001
510,2,1994,7928
510,200,1994,4658
510,220,1994,4451
510,255,1994,4377
510,365,1994,4327
510,500,1994,675
510,501,1994,418
510,516,1994,723
510,517,1994,718
510,541,1994,1397
510,551,1994,955
510,553,1994,622
510,710,1994,5851
510,740,1994,7085
516,2,1994,7251
516,200,1994,4173
516,220,1994,3962
516,255,1994,3977
516,365,1994,4116
516,490,1994,972
516,510,1994,723
516,517,1994,110
516,710,1994,6217
516,740,1994,7502
517,2,1994,7225
517,200,1994,4098
517,220,1994,3887
517,255,1994,3890
517,365,1994,4013
517,490,1994,1032
517,500,1994,234
517,510,1994,718
517,516,1994,110
517,710,1994,6116
517,740,1994,7404
520,2,1994,7828
520,200,1994,4311
520,220,1994,4114
520,255,1994,3943
520,365,1994,3738
520,501,1994,635
520,522,1994,677
520,530,1994,696
520,710,1994,5131
520,740,1994,6387
522,2,1994,7253
522,200,1994,3668
522,220,1994,3477
522,255,1994,3277
522,365,1994,3068
522,520,1994,677
522,530,1994,389
522,531,1994,383
522,710,1994,4825
522,740,1994,6122
530,2,1994,7132
530,200,1994,3644
530,220,1994,3443
530,255,1994,3312
530,365,1994,3231
530,501,1994,719
530,520,1994,696
530,522,1994,389
530,531,1994,440
530,625,1994,587
530,710,1994,5206
530,740,1994,6505
531,2,1994,6870
531,200,1994,3298
531,220,1994,3105
531,255,1994,2927
531,365,1994,2796
531,522,1994,383
531,530,1994,440
531,625,1994,427
531,710,1994,4890
531,740,1994,6196
540,2,1994,6621
540,200,1994,4248
540,220,1994,4045
540,255,1994,4243
540,365,1994,4682
540,484,1994,346
540,490,1994,343
540,551,1994,1114
540,565,1994,985
540,710,1994,7312
540,740,1994,8614
541,2,1994,8344
541,200,1994,5715
541,220,1994,5503
541,255,1994,5551
541,365,1994,5659
541,510,1994,1397
541,551,1994,781
541,552,1994,571
541,553,1994,832
541,560,1994,1010
541,572,1994,93
541,710,1994,7049
541,740,1994,8167
551,2,1994,7705
551,200,1994,4934
551,220,1994,4723
551,255,1994,4782
551,365,1994,4952
551,490,1994,1168
551,510,1994,955
551,540,1994,1114
551,541,1994,781
551,552,1994,248
551,553,1994,381
551,565,1994,878
551,571,1994,657
551,710,1994,6806
551,740,1994,8037
552,2,1994,7951
552,200,1994,5152
552,220,1994,4940
552,255,1994,4980
552,365,1994,5104
552,541,1994,571
552,551,1994,248
552,560,1994,1359
552,571,1994,576
552,710,1994,6770
552,740,1994,7971
553,2,1994,7942
553,200,1994,4966
553,220,1994,4754
553,255,1994,4758
553,365,1994,4828
553,510,1994,622
553,541,1994,832
553,551,1994,381
553,710,1994,6459
553,740,1994,7674
560,2,1994,7906
560,200,1994,6014
560,220,1994,5811
560,255,1994,5985
560,365,1994,6304
560,541,1994,1010
560,552,1994,1359
560,565,1994,789
560,570,1994,621
560,571,1994,784
560,572,1994,923
560,710,1994,8058
560,740,1994,9166
565,2,1994,7406
565,200,1994,5229
565,220,1994,5025
565,255,1994,5198
565,365,1994,5548
565,540,1994,985
565,551,1994,878
565,560,1994,789
565,571,1994,572
565,710,1994,7682
565,740,1994,8913
570,2,1994,8197
570,200,1994,5836
570,220,1994,5626
570,255,1994,5724
570,365,1994,5914
570,560,1994,621
570,710,1994,7438
570,740,1994,8551
571,2,1994,7943
571,200,1994,5499
571,220,1994,5289
571,255,1994,5390
571,365,1994,5603
571,551,1994,657
571,552,1994,576
571,560,1994,784
571,565,1994,572
571,710,1994,7322
571,740,1994,8492
572,2,1994,8280
572,200,1994,5707
572,220,1994,5496
572,255,1994,5557
572,365,1994,5689
572,541,1994,93
572,560,1994,923
572,710,1994,7134
572,740,1994,8258
580,2,1994,8879
580,200,1994,5655
580,220,1994,5449
580,255,1994,5349
580,365,1994,5196
580,710,1994,6013
580,740,1994,7099
581,2,1994,8351
581,200,1994,5081
581,220,1994,4874
581,255,1994,4782
581,365,1994,4676
581,710,1994,5877
581,740,1994,7057
590,2,1994,9459
590,200,1994,6053
590,220,1994,5855
590,255,1994,5682
590,365,1994,5379
590,710,1994,5625
590,740,1994,6614
591,2,1994,8648
591,200,1994,5067
591,220,1994,4880
591,255,1994,4652
591,365,1994,4297
591,710,1994,4935
591,740,1994,6092
600,2,1994,3820
600,200,1994,1254
600,220,1994,1129
600,230,1994,473
600,255,1994,1622
600,365,1994,2579
600,435,1994,1237
600,615,1994,588
600,710,1994,6180
600,740,1994,7166
615,2,1994,4225
615,200,1994,1031
615,220,1994,838
615,255,1994,1199
615,365,1994,2075
615,432,1994,1803
615,435,1994,1733
615,436,1994,1609
615,600,1994,588
615,616,1994,395
615,620,1994,634
615,710,1994,5664
615,740,1994,6719
616,2,1994,4565
616,200,1994,1135
616,220,1994,923
616,255,1994,1098
616,365,1994,1831
616,615,1994,395
616,620,1994,320
616,710,1994,5373
616,740,1994,6482
620,2,1994,4855
620,200,1994,1452
620,220,1994,1240
620,255,1994,1358
620,365,1994,1969
620,436,1994,1510
620,483,1994,1441
620,615,1994,634
620,616,1994,320
620,625,1994,1703
620,651,1994,1082
620,710,1994,5421
620,740,1994,6580
625,2,1994,6550
625,200,1994,3067
625,220,1994,2864
625,255,1994,2761
625,365,1994,2791
625,482,1994,1225
625,483,1994,1198
625,490,1994,1813
625,500,1994,1056
625,501,1994,1203
625,530,1994,587
625,531,1994,427
625,620,1994,1703
625,651,1994,1004
625,710,1994,5217
625,740,1994,6521
630,2,1994,6330
630,200,1994,2736
630,220,1994,2621
630,255,1994,2183
630,365,1994,1534
630,371,1994,490
630,373,1994,336
630,640,1994,1054
630,645,1994,432
630,700,1994,1007
630,701,1994,417
630,710,1994,3483
630,740,1994,4768
630,770,1994,1242
640,2,1994,5425
640,200,1994,1762
640,220,1994,1617
640,255,1994,1268
640,350,1994,509
640,352,1994,331
640,355,1994,531
640,365,1994,1115
640,371,1994,616
640,372,1994,635
640,373,1994,899
640,630,1994,1054
640,645,1994,784
640,652,1994,484
640,710,1994,4248
640,740,1994,5453
645,2,1994,6199
645,200,1994,2543
645,220,1994,2401
645,255,1994,2028
645,365,1994,1584
645,630,1994,432
645,640,1994,784
645,652,1994,467
645,663,1994,501
645,670,1994,619
645,690,1994,347
645,710,1994,3913
645,740,1994,5194
651,2,1994,5814
651,200,1994,2183
651,220,1994,1998
651,255,1994,1799
651,365,1994,1805
651,620,1994,1082
651,625,1994,1004
651,666,1994,264
651,710,1994,4689
651,740,1994,5951
652,2,1994,5868
652,200,1994,2201
652,220,1994,2038
652,255,1994,1738
652,365,1994,1540
652,640,1994,484
652,645,1994,467
652,660,1994,52
652,663,1994,109
652,666,1994,134
652,710,1994,4311
652,740,1994,5570
660,2,1994,5818
660,200,1994,2151
660,220,1994,1987
660,255,1994,1692
660,365,1994,1517
660,652,1994,52
660,666,1994,145
660,710,1994,4336
660,740,1994,5591
663,2,1994,5927
663,200,1994,2264
663,220,1994,2095
663,255,1994,1816
663,365,1994,1648
663,645,1994,501
663,652,1994,109
663,666,1994,44
663,670,1994,831
663,710,1994,4385
663,740,1994,5651
666,2,1994,5905
666,200,1994,2244
666,220,1994,2073
666,255,1994,1804
666,365,1994,1662
666,651,1994,264
666,652,1994,134
666,660,1994,145
666,663,1994,44
666,710,1994,4427
666,740,1994,5692
670,2,1994,6747
670,200,1994,3079
670,220,1994,2918
670,255,1994,2598
670,365,1994,2201
670,645,1994,619
670,663,1994,831
670,679,1994,663
670,690,1994,336
670,692,1994,263
670,694,1994,302
670,696,1994,478
670,698,1994,749
670,710,1994,4102
670,740,1994,5407
679,2,1994,7115
679,200,1994,3490
679,220,1994,3306
679,255,1994,3074
679,365,1994,2816
679,670,1994,663
679,698,1994,1096
679,710,1994,4609
679,740,1994,5911
690,2,1994,6545
690,200,1994,2887
690,220,1994,2741
690,255,1994,2375
690,365,1994,1895
690,645,1994,347
690,670,1994,336
690,710,1994,3865
690,740,1994,5165
692,2,1994,6814
692,200,1994,3154
692,220,1994,3006
692,255,1994,2644
692,365,1994,2143
692,670,1994,263
692,710,1994,3842
692,740,1994,5148
694,2,1994,6902
694,200,1994,3242
694,220,1994,3094
694,255,1994,2732
694,365,1994,2221
694,670,1994,302
694,696,1994,187
694,710,1994,3827
694,740,1994,5133
696,2,1994,7055
696,200,1994,3403
696,220,1994,3260
696,255,1994,2883
696,365,1994,2324
696,670,1994,478
696,694,1994,187
696,698,1994,273
696,710,1994,3707
696,740,1994,5013
698,2,1994,7257
698,200,1994,3625
698,220,1994,3490
698,255,1994,3092
698,365,1994,2465
698,670,1994,749
698,679,1994,1096
698,696,1994,273
698,710,1994,3516
698,740,1994,4816
700,2,1994,6929
700,200,1994,3550
700,220,1994,3473
700,255,1994,2973
700,365,1994,2095
700,630,1994,1007
700,701,1994,647
700,702,1994,281
700,704,1994,470
700,710,1994,2596
700,740,1994,3902
700,770,1994,235
701,2,1994,6425
701,200,1994,2936
701,220,1994,2847
701,255,1994,2364
701,365,1994,1562
701,630,1994,417
701,700,1994,647
701,704,1994,623
701,705,1994,1038
701,710,1994,3067
701,740,1994,4353
702,2,1994,6667
702,200,1994,3351
702,220,1994,3287
702,255,1994,2773
702,365,1994,1859
702,700,1994,281
702,703,1994,425
702,704,1994,192
702,710,1994,2521
702,740,1994,3818
703,2,1994,6519
703,200,1994,3405
703,220,1994,3371
703,255,1994,2835
703,365,1994,1859
703,702,1994,425
703,704,1994,293
703,705,1994,123
703,710,1994,2156
703,740,1994,3438
704,2,1994,6507
704,200,1994,3253
704,220,1994,3202
704,255,1994,2677
704,365,1994,1735
704,700,1994,470
704,701,1994,623
704,702,1994,192
704,703,1994,293
704,705,1994,416
704,710,1994,2445
704,740,1994,3730
705,2,1994,6532
705,200,1994,3480
705,220,1994,3452
705,255,1994,2913
705,365,1994,1928
705,701,1994,1038
705,703,1994,123
705,704,1994,416
705,710,1994,2035
705,740,1994,3315
710,2,1994,6930
710,20,1994,6499
710,31,1994,7866
710,40,1994,7916
710,41,1994,8366
710,42,1994,8390
710,51,1994,8353
710,52,1994,8948
710,53,1994,8772
710,54,1994,8626
710,55,1994,8852
710,56,1994,8715
710,57,1994,8775
710,58,1994,8502
710,60,1994,8490
